sample,fastq_1,fastq_2,replicate,antibody,control,control_replicate
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF210URV/@@download/ENCFF210URV.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF262JGZ/@@download/ENCFF262JGZ.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF278JEB/@@download/ENCFF278JEB.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF348ELZ/@@download/ENCFF348ELZ.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF356KXR/@@download/ENCFF356KXR.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF561DOE/@@download/ENCFF561DOE.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF621TUU/@@download/ENCFF621TUU.fastq.gz,,1,,,
ENCSR745AVM,https://www.encodeproject.org/files/ENCFF673ILC/@@download/ENCFF673ILC.fastq.gz,,1,,,
ENCSR746QZL,https://www.encodeproject.org/files/ENCFF197ZIR/@@download/ENCFF197ZIR.fastq.gz,,1,,,
ENCSR746QZL,https://www.encodeproject.org/files/ENCFF412QKG/@@download/ENCFF412QKG.fastq.gz,,1,,,
ENCSR746QZL,https://www.encodeproject.org/files/ENCFF420TPT/@@download/ENCFF420TPT.fastq.gz,,1,,,
ENCSR746QZL,https://www.encodeproject.org/files/ENCFF538TOX/@@download/ENCFF538TOX.fastq.gz,,1,,,
ENCSR746QZL,https://www.encodeproject.org/files/ENCFF917PJD/@@download/ENCFF917PJD.fastq.gz,,1,,,
ENCSR746QZL,https://www.encodeproject.org/files/ENCFF992RYH/@@download/ENCFF992RYH.fastq.gz,,1,,,
ENCSR749PIF,https://www.encodeproject.org/files/ENCFF038DUA/@@download/ENCFF038DUA.fastq.gz,,1,,,
ENCSR749PIF,https://www.encodeproject.org/files/ENCFF850AMQ/@@download/ENCFF850AMQ.fastq.gz,,1,,,
ENCSR749PIF,https://www.encodeproject.org/files/ENCFF986TGP/@@download/ENCFF986TGP.fastq.gz,,1,,,
ENCSR749PIF,https://www.encodeproject.org/files/ENCFF998MBH/@@download/ENCFF998MBH.fastq.gz,,1,,,
ENCSR749YQP,https://www.encodeproject.org/files/ENCFF079ZJV/@@download/ENCFF079ZJV.fastq.gz,,1,,,
ENCSR749YQP,https://www.encodeproject.org/files/ENCFF239ASS/@@download/ENCFF239ASS.fastq.gz,,1,,,
ENCSR749YQP,https://www.encodeproject.org/files/ENCFF880COG/@@download/ENCFF880COG.fastq.gz,,1,,,
ENCSR749YQP,https://www.encodeproject.org/files/ENCFF978MPY/@@download/ENCFF978MPY.fastq.gz,,1,,,
ENCSR749YQP,https://www.encodeproject.org/files/ENCFF126LFI/@@download/ENCFF126LFI.fastq.gz,,1,,,
ENCSR749YQP,https://www.encodeproject.org/files/ENCFF420LBB/@@download/ENCFF420LBB.fastq.gz,,1,,,
ENCSR749YQP,https://www.encodeproject.org/files/ENCFF427MOO/@@download/ENCFF427MOO.fastq.gz,,1,,,
ENCSR749YQP,https://www.encodeproject.org/files/ENCFF730HYT/@@download/ENCFF730HYT.fastq.gz,,1,,,
ENCSR750BQT,https://www.encodeproject.org/files/ENCFF159GDE/@@download/ENCFF159GDE.fastq.gz,,1,,,
ENCSR750BQT,https://www.encodeproject.org/files/ENCFF428IVR/@@download/ENCFF428IVR.fastq.gz,,1,,,
ENCSR750BQT,https://www.encodeproject.org/files/ENCFF496MPM/@@download/ENCFF496MPM.fastq.gz,,1,,,
ENCSR750BQT,https://www.encodeproject.org/files/ENCFF757XGL/@@download/ENCFF757XGL.fastq.gz,,1,,,
ENCSR750BQT,https://www.encodeproject.org/files/ENCFF230JMS/@@download/ENCFF230JMS.fastq.gz,,1,,,
ENCSR750BQT,https://www.encodeproject.org/files/ENCFF530UIH/@@download/ENCFF530UIH.fastq.gz,,1,,,
ENCSR750BQT,https://www.encodeproject.org/files/ENCFF834DHJ/@@download/ENCFF834DHJ.fastq.gz,,1,,,
ENCSR750BQT,https://www.encodeproject.org/files/ENCFF984SIC/@@download/ENCFF984SIC.fastq.gz,,1,,,
ENCSR750DLX,https://www.encodeproject.org/files/ENCFF276ZYK/@@download/ENCFF276ZYK.fastq.gz,,1,,,
ENCSR750DLX,https://www.encodeproject.org/files/ENCFF915CLU/@@download/ENCFF915CLU.fastq.gz,,1,,,
ENCSR750DLX,https://www.encodeproject.org/files/ENCFF640NXU/@@download/ENCFF640NXU.fastq.gz,,1,,,
ENCSR750DLX,https://www.encodeproject.org/files/ENCFF772RXF/@@download/ENCFF772RXF.fastq.gz,,1,,,
ENCSR754WVA,https://www.encodeproject.org/files/ENCFF225QVL/@@download/ENCFF225QVL.fastq.gz,,1,,,
ENCSR768LHG,https://www.encodeproject.org/files/ENCFF640MKX/@@download/ENCFF640MKX.fastq.gz,,1,,,
ENCSR768LHG,https://www.encodeproject.org/files/ENCFF318ZNB/@@download/ENCFF318ZNB.fastq.gz,,1,,,
ENCSR768LHG,https://www.encodeproject.org/files/ENCFF222VRH/@@download/ENCFF222VRH.fastq.gz,,2,,,
ENCSR768LHG,https://www.encodeproject.org/files/ENCFF595BTS/@@download/ENCFF595BTS.fastq.gz,,2,,,
ENCSR770OIC,https://www.encodeproject.org/files/ENCFF061KLJ/@@download/ENCFF061KLJ.fastq.gz,,1,,,
ENCSR770OIC,https://www.encodeproject.org/files/ENCFF239SPE/@@download/ENCFF239SPE.fastq.gz,,1,,,
ENCSR770OIC,https://www.encodeproject.org/files/ENCFF579LXQ/@@download/ENCFF579LXQ.fastq.gz,,1,,,
ENCSR770OIC,https://www.encodeproject.org/files/ENCFF772IJE/@@download/ENCFF772IJE.fastq.gz,,1,,,
ENCSR770OIC,https://www.encodeproject.org/files/ENCFF808XNU/@@download/ENCFF808XNU.fastq.gz,,1,,,
ENCSR770OIC,https://www.encodeproject.org/files/ENCFF907KCJ/@@download/ENCFF907KCJ.fastq.gz,,1,,,
ENCSR770VVH,https://www.encodeproject.org/files/ENCFF299PCT/@@download/ENCFF299PCT.fastq.gz,,1,,,
ENCSR770VVH,https://www.encodeproject.org/files/ENCFF386PJA/@@download/ENCFF386PJA.fastq.gz,,1,,,
ENCSR770XRC,https://www.encodeproject.org/files/ENCFF012IMV/@@download/ENCFF012IMV.fastq.gz,,1,,,
ENCSR770XRC,https://www.encodeproject.org/files/ENCFF067LRU/@@download/ENCFF067LRU.fastq.gz,,1,,,
ENCSR770XRC,https://www.encodeproject.org/files/ENCFF298SNZ/@@download/ENCFF298SNZ.fastq.gz,,1,,,
ENCSR770XRC,https://www.encodeproject.org/files/ENCFF903KEU/@@download/ENCFF903KEU.fastq.gz,,1,,,
ENCSR770XRC,https://www.encodeproject.org/files/ENCFF047CGD/@@download/ENCFF047CGD.fastq.gz,,1,,,
ENCSR770XRC,https://www.encodeproject.org/files/ENCFF163MAI/@@download/ENCFF163MAI.fastq.gz,,1,,,
ENCSR770XRC,https://www.encodeproject.org/files/ENCFF171LFR/@@download/ENCFF171LFR.fastq.gz,,1,,,
ENCSR770XRC,https://www.encodeproject.org/files/ENCFF260WMY/@@download/ENCFF260WMY.fastq.gz,,1,,,
ENCSR771IOP,https://www.encodeproject.org/files/ENCFF433TZR/@@download/ENCFF433TZR.fastq.gz,https://www.encodeproject.org/files/ENCFF044UIT/@@download/ENCFF044UIT.fastq.gz,1,,,
ENCSR772LYM,https://www.encodeproject.org/files/ENCFF275KRJ/@@download/ENCFF275KRJ.fastq.gz,,1,,,
ENCSR772LYM,https://www.encodeproject.org/files/ENCFF324SQL/@@download/ENCFF324SQL.fastq.gz,,1,,,
ENCSR772LYM,https://www.encodeproject.org/files/ENCFF481YBY/@@download/ENCFF481YBY.fastq.gz,,1,,,
ENCSR772LYM,https://www.encodeproject.org/files/ENCFF946MZL/@@download/ENCFF946MZL.fastq.gz,,1,,,
ENCSR772LYM,https://www.encodeproject.org/files/ENCFF017LOW/@@download/ENCFF017LOW.fastq.gz,,1,,,
ENCSR772LYM,https://www.encodeproject.org/files/ENCFF339WTZ/@@download/ENCFF339WTZ.fastq.gz,,1,,,
ENCSR772LYM,https://www.encodeproject.org/files/ENCFF786TAN/@@download/ENCFF786TAN.fastq.gz,,1,,,
ENCSR772LYM,https://www.encodeproject.org/files/ENCFF985HZM/@@download/ENCFF985HZM.fastq.gz,,1,,,
ENCSR773IYZ,https://www.encodeproject.org/files/ENCFF364HZK/@@download/ENCFF364HZK.fastq.gz,https://www.encodeproject.org/files/ENCFF005FTB/@@download/ENCFF005FTB.fastq.gz,1,,,
ENCSR773IYZ,https://www.encodeproject.org/files/ENCFF354HQX/@@download/ENCFF354HQX.fastq.gz,https://www.encodeproject.org/files/ENCFF950BVE/@@download/ENCFF950BVE.fastq.gz,2,,,
ENCSR773UBR,https://www.encodeproject.org/files/ENCFF708ACP/@@download/ENCFF708ACP.fastq.gz,,1,,,
ENCSR773UBR,https://www.encodeproject.org/files/ENCFF791CYY/@@download/ENCFF791CYY.fastq.gz,,1,,,
ENCSR773UBR,https://www.encodeproject.org/files/ENCFF307NYE/@@download/ENCFF307NYE.fastq.gz,,1,,,
ENCSR773UBR,https://www.encodeproject.org/files/ENCFF373SHC/@@download/ENCFF373SHC.fastq.gz,,1,,,
ENCSR774MLK,https://www.encodeproject.org/files/ENCFF194AXF/@@download/ENCFF194AXF.fastq.gz,,1,,,
ENCSR774MLK,https://www.encodeproject.org/files/ENCFF237HFY/@@download/ENCFF237HFY.fastq.gz,,1,,,
ENCSR774MLK,https://www.encodeproject.org/files/ENCFF239DXZ/@@download/ENCFF239DXZ.fastq.gz,,1,,,
ENCSR774MLK,https://www.encodeproject.org/files/ENCFF569OWU/@@download/ENCFF569OWU.fastq.gz,,1,,,
ENCSR774MLK,https://www.encodeproject.org/files/ENCFF597TVJ/@@download/ENCFF597TVJ.fastq.gz,,1,,,
ENCSR774MLK,https://www.encodeproject.org/files/ENCFF619DKB/@@download/ENCFF619DKB.fastq.gz,,1,,,
ENCSR775IMI,https://www.encodeproject.org/files/ENCFF265JXW/@@download/ENCFF265JXW.fastq.gz,,1,,,
ENCSR775IMI,https://www.encodeproject.org/files/ENCFF297UFN/@@download/ENCFF297UFN.fastq.gz,,1,,,
ENCSR775IMI,https://www.encodeproject.org/files/ENCFF437OBX/@@download/ENCFF437OBX.fastq.gz,,1,,,
ENCSR777AJC,https://www.encodeproject.org/files/ENCFF331DUR/@@download/ENCFF331DUR.fastq.gz,,1,,,
ENCSR777AJC,https://www.encodeproject.org/files/ENCFF398IHE/@@download/ENCFF398IHE.fastq.gz,,1,,,
ENCSR777AJC,https://www.encodeproject.org/files/ENCFF790WMQ/@@download/ENCFF790WMQ.fastq.gz,,1,,,
ENCSR777AJC,https://www.encodeproject.org/files/ENCFF827DIG/@@download/ENCFF827DIG.fastq.gz,,1,,,
ENCSR777AJC,https://www.encodeproject.org/files/ENCFF087CZS/@@download/ENCFF087CZS.fastq.gz,,1,,,
ENCSR777AJC,https://www.encodeproject.org/files/ENCFF671WQP/@@download/ENCFF671WQP.fastq.gz,,1,,,
ENCSR777VQP,https://www.encodeproject.org/files/ENCFF297YQY/@@download/ENCFF297YQY.fastq.gz,,1,,,
ENCSR780UWK,https://www.encodeproject.org/files/ENCFF043RFW/@@download/ENCFF043RFW.fastq.gz,,1,,,
ENCSR780UWK,https://www.encodeproject.org/files/ENCFF582UFD/@@download/ENCFF582UFD.fastq.gz,,1,,,
ENCSR785LQK,https://www.encodeproject.org/files/ENCFF599QMS/@@download/ENCFF599QMS.fastq.gz,,1,,,
ENCSR785LQK,https://www.encodeproject.org/files/ENCFF758FQH/@@download/ENCFF758FQH.fastq.gz,,1,,,
ENCSR793ISY,https://www.encodeproject.org/files/ENCFF042ZHQ/@@download/ENCFF042ZHQ.fastq.gz,,1,,,
ENCSR793ISY,https://www.encodeproject.org/files/ENCFF154MPI/@@download/ENCFF154MPI.fastq.gz,,1,,,
ENCSR793ISY,https://www.encodeproject.org/files/ENCFF429SEQ/@@download/ENCFF429SEQ.fastq.gz,,1,,,
ENCSR793ISY,https://www.encodeproject.org/files/ENCFF451EVL/@@download/ENCFF451EVL.fastq.gz,,1,,,
ENCSR793ISY,https://www.encodeproject.org/files/ENCFF706GBK/@@download/ENCFF706GBK.fastq.gz,,1,,,
ENCSR793ISY,https://www.encodeproject.org/files/ENCFF815FMU/@@download/ENCFF815FMU.fastq.gz,,1,,,
ENCSR799TWV,https://www.encodeproject.org/files/ENCFF148FBA/@@download/ENCFF148FBA.fastq.gz,,1,,,
ENCSR799TWV,https://www.encodeproject.org/files/ENCFF880KDO/@@download/ENCFF880KDO.fastq.gz,,1,,,
ENCSR799TWV,https://www.encodeproject.org/files/ENCFF527MYS/@@download/ENCFF527MYS.fastq.gz,,1,,,
ENCSR799VTP,https://www.encodeproject.org/files/ENCFF083MQH/@@download/ENCFF083MQH.fastq.gz,,1,,,
ENCSR799VTP,https://www.encodeproject.org/files/ENCFF200SXO/@@download/ENCFF200SXO.fastq.gz,,1,,,
ENCSR799VTP,https://www.encodeproject.org/files/ENCFF454TWG/@@download/ENCFF454TWG.fastq.gz,,1,,,
ENCSR799VTP,https://www.encodeproject.org/files/ENCFF883ZEO/@@download/ENCFF883ZEO.fastq.gz,,1,,,
ENCSR799VTP,https://www.encodeproject.org/files/ENCFF051KRI/@@download/ENCFF051KRI.fastq.gz,,1,,,
ENCSR799VTP,https://www.encodeproject.org/files/ENCFF132JRY/@@download/ENCFF132JRY.fastq.gz,,1,,,
ENCSR799VTP,https://www.encodeproject.org/files/ENCFF311UYX/@@download/ENCFF311UYX.fastq.gz,,1,,,
ENCSR799VTP,https://www.encodeproject.org/files/ENCFF632EWA/@@download/ENCFF632EWA.fastq.gz,,1,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF105ODX/@@download/ENCFF105ODX.fastq.gz,,1,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF877EOG/@@download/ENCFF877EOG.fastq.gz,,1,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF477IDS/@@download/ENCFF477IDS.fastq.gz,,1,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF903QXC/@@download/ENCFF903QXC.fastq.gz,,1,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF056AEA/@@download/ENCFF056AEA.fastq.gz,,2,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF745AVL/@@download/ENCFF745AVL.fastq.gz,,2,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF752WEA/@@download/ENCFF752WEA.fastq.gz,,2,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF959WCH/@@download/ENCFF959WCH.fastq.gz,,2,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF010PMO/@@download/ENCFF010PMO.fastq.gz,,2,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF244UAY/@@download/ENCFF244UAY.fastq.gz,,2,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF664EKB/@@download/ENCFF664EKB.fastq.gz,,2,,,
ENCSR803JPO,https://www.encodeproject.org/files/ENCFF996ABS/@@download/ENCFF996ABS.fastq.gz,,2,,,
ENCSR803UDX,https://www.encodeproject.org/files/ENCFF299QHU/@@download/ENCFF299QHU.fastq.gz,,1,,,
ENCSR803UDX,https://www.encodeproject.org/files/ENCFF531PAG/@@download/ENCFF531PAG.fastq.gz,,2,,,
ENCSR807FIZ,https://www.encodeproject.org/files/ENCFF499TFY/@@download/ENCFF499TFY.fastq.gz,,1,,,
ENCSR807FIZ,https://www.encodeproject.org/files/ENCFF806FHS/@@download/ENCFF806FHS.fastq.gz,,1,,,
ENCSR807FIZ,https://www.encodeproject.org/files/ENCFF046OPD/@@download/ENCFF046OPD.fastq.gz,,1,,,
ENCSR807FIZ,https://www.encodeproject.org/files/ENCFF197BET/@@download/ENCFF197BET.fastq.gz,,1,,,
ENCSR810RRR,https://www.encodeproject.org/files/ENCFF250CGU/@@download/ENCFF250CGU.fastq.gz,,1,,,
ENCSR814XCZ,https://www.encodeproject.org/files/ENCFF754TTA/@@download/ENCFF754TTA.fastq.gz,,1,,,
ENCSR814XCZ,https://www.encodeproject.org/files/ENCFF464IKO/@@download/ENCFF464IKO.fastq.gz,,2,,,
ENCSR814XCZ,https://www.encodeproject.org/files/ENCFF910GIL/@@download/ENCFF910GIL.fastq.gz,,3,,,
ENCSR815BDB,https://www.encodeproject.org/files/ENCFF072EKO/@@download/ENCFF072EKO.fastq.gz,,1,,,
ENCSR818VNL,https://www.encodeproject.org/files/ENCFF423QRD/@@download/ENCFF423QRD.fastq.gz,,1,,,
ENCSR819JOI,https://www.encodeproject.org/files/ENCFF020GKF/@@download/ENCFF020GKF.fastq.gz,,1,,,
ENCSR819JOI,https://www.encodeproject.org/files/ENCFF619MFX/@@download/ENCFF619MFX.fastq.gz,,1,,,
ENCSR819JOI,https://www.encodeproject.org/files/ENCFF838SXU/@@download/ENCFF838SXU.fastq.gz,,2,,,
ENCSR819JOI,https://www.encodeproject.org/files/ENCFF932ZIN/@@download/ENCFF932ZIN.fastq.gz,,2,,,
ENCSR822YWX,https://www.encodeproject.org/files/ENCFF732PUT/@@download/ENCFF732PUT.fastq.gz,,1,,,
ENCSR822YWX,https://www.encodeproject.org/files/ENCFF934ZGH/@@download/ENCFF934ZGH.fastq.gz,,1,,,
ENCSR822YWX,https://www.encodeproject.org/files/ENCFF962VPS/@@download/ENCFF962VPS.fastq.gz,,1,,,
ENCSR822YWX,https://www.encodeproject.org/files/ENCFF985XSE/@@download/ENCFF985XSE.fastq.gz,,1,,,
ENCSR822YWX,https://www.encodeproject.org/files/ENCFF159TWI/@@download/ENCFF159TWI.fastq.gz,,1,,,
ENCSR822YWX,https://www.encodeproject.org/files/ENCFF296TCS/@@download/ENCFF296TCS.fastq.gz,,1,,,
ENCSR822YWX,https://www.encodeproject.org/files/ENCFF371FMJ/@@download/ENCFF371FMJ.fastq.gz,,1,,,
ENCSR822YWX,https://www.encodeproject.org/files/ENCFF958IKV/@@download/ENCFF958IKV.fastq.gz,,1,,,
ENCSR828DDP,https://www.encodeproject.org/files/ENCFF039VDX/@@download/ENCFF039VDX.fastq.gz,,1,,,
ENCSR828DDP,https://www.encodeproject.org/files/ENCFF632EPK/@@download/ENCFF632EPK.fastq.gz,,1,,,
ENCSR828DDP,https://www.encodeproject.org/files/ENCFF757POM/@@download/ENCFF757POM.fastq.gz,,1,,,
ENCSR828DDP,https://www.encodeproject.org/files/ENCFF805ZJS/@@download/ENCFF805ZJS.fastq.gz,,1,,,
ENCSR828DDP,https://www.encodeproject.org/files/ENCFF549YXP/@@download/ENCFF549YXP.fastq.gz,,2,,,
ENCSR828DDP,https://www.encodeproject.org/files/ENCFF579OKU/@@download/ENCFF579OKU.fastq.gz,,2,,,
ENCSR828HXJ,https://www.encodeproject.org/files/ENCFF953PQD/@@download/ENCFF953PQD.fastq.gz,,1,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF053BKB/@@download/ENCFF053BKB.fastq.gz,,1,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF361CSC/@@download/ENCFF361CSC.fastq.gz,,1,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF378JTU/@@download/ENCFF378JTU.fastq.gz,,1,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF825KUP/@@download/ENCFF825KUP.fastq.gz,,1,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF155AZY/@@download/ENCFF155AZY.fastq.gz,,2,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF429TLP/@@download/ENCFF429TLP.fastq.gz,,2,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF555ELI/@@download/ENCFF555ELI.fastq.gz,,2,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF909SES/@@download/ENCFF909SES.fastq.gz,,2,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF024ABR/@@download/ENCFF024ABR.fastq.gz,,2,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF250PSZ/@@download/ENCFF250PSZ.fastq.gz,,2,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF268VFB/@@download/ENCFF268VFB.fastq.gz,,2,,,
ENCSR828XQV,https://www.encodeproject.org/files/ENCFF871OKS/@@download/ENCFF871OKS.fastq.gz,,2,,,
ENCSR831CKP,https://www.encodeproject.org/files/ENCFF144LGB/@@download/ENCFF144LGB.fastq.gz,,1,,,
ENCSR831CKP,https://www.encodeproject.org/files/ENCFF388OVY/@@download/ENCFF388OVY.fastq.gz,,1,,,
ENCSR831CKP,https://www.encodeproject.org/files/ENCFF430QBM/@@download/ENCFF430QBM.fastq.gz,,1,,,
ENCSR831CKP,https://www.encodeproject.org/files/ENCFF907ZAE/@@download/ENCFF907ZAE.fastq.gz,,1,,,
ENCSR831CKP,https://www.encodeproject.org/files/ENCFF313MQI/@@download/ENCFF313MQI.fastq.gz,,2,,,
ENCSR831CKP,https://www.encodeproject.org/files/ENCFF767BGX/@@download/ENCFF767BGX.fastq.gz,,2,,,
ENCSR831HVP,https://www.encodeproject.org/files/ENCFF132HFE/@@download/ENCFF132HFE.fastq.gz,,1,,,
ENCSR831HVP,https://www.encodeproject.org/files/ENCFF359TKK/@@download/ENCFF359TKK.fastq.gz,,1,,,
ENCSR831HVP,https://www.encodeproject.org/files/ENCFF376QTS/@@download/ENCFF376QTS.fastq.gz,,1,,,
ENCSR831HVP,https://www.encodeproject.org/files/ENCFF856MUA/@@download/ENCFF856MUA.fastq.gz,,1,,,
ENCSR831HVP,https://www.encodeproject.org/files/ENCFF883XJH/@@download/ENCFF883XJH.fastq.gz,,1,,,
ENCSR831HVP,https://www.encodeproject.org/files/ENCFF971GQK/@@download/ENCFF971GQK.fastq.gz,,1,,,
ENCSR833HBT,https://www.encodeproject.org/files/ENCFF056UQL/@@download/ENCFF056UQL.fastq.gz,,1,,,
ENCSR833HBT,https://www.encodeproject.org/files/ENCFF306TBR/@@download/ENCFF306TBR.fastq.gz,,1,,,
ENCSR835ARG,https://www.encodeproject.org/files/ENCFF925ZUF/@@download/ENCFF925ZUF.fastq.gz,,1,,,
ENCSR836KPL,https://www.encodeproject.org/files/ENCFF340TTF/@@download/ENCFF340TTF.fastq.gz,,1,,,
ENCSR836KPL,https://www.encodeproject.org/files/ENCFF656QLH/@@download/ENCFF656QLH.fastq.gz,,1,,,
ENCSR836KPL,https://www.encodeproject.org/files/ENCFF671WMY/@@download/ENCFF671WMY.fastq.gz,,1,,,
ENCSR836KPL,https://www.encodeproject.org/files/ENCFF883NUA/@@download/ENCFF883NUA.fastq.gz,,1,,,
ENCSR836KPL,https://www.encodeproject.org/files/ENCFF204JFQ/@@download/ENCFF204JFQ.fastq.gz,,1,,,
ENCSR836KPL,https://www.encodeproject.org/files/ENCFF702UQF/@@download/ENCFF702UQF.fastq.gz,,1,,,
ENCSR836KPL,https://www.encodeproject.org/files/ENCFF773LPT/@@download/ENCFF773LPT.fastq.gz,,1,,,
ENCSR836KPL,https://www.encodeproject.org/files/ENCFF837XVM/@@download/ENCFF837XVM.fastq.gz,,1,,,
ENCSR836XKP,https://www.encodeproject.org/files/ENCFF849RAD/@@download/ENCFF849RAD.fastq.gz,,1,,,
ENCSR836XKP,https://www.encodeproject.org/files/ENCFF137ZTJ/@@download/ENCFF137ZTJ.fastq.gz,,1,,,
ENCSR836XKP,https://www.encodeproject.org/files/ENCFF800DGE/@@download/ENCFF800DGE.fastq.gz,,1,,,
ENCSR836XKP,https://www.encodeproject.org/files/ENCFF205YRD/@@download/ENCFF205YRD.fastq.gz,,2,,,
ENCSR836XKP,https://www.encodeproject.org/files/ENCFF956QDK/@@download/ENCFF956QDK.fastq.gz,,2,,,
ENCSR837RXS,https://www.encodeproject.org/files/ENCFF459WLU/@@download/ENCFF459WLU.fastq.gz,,1,,,
ENCSR837RXS,https://www.encodeproject.org/files/ENCFF842LNS/@@download/ENCFF842LNS.fastq.gz,,1,,,
ENCSR837RXS,https://www.encodeproject.org/files/ENCFF920OSD/@@download/ENCFF920OSD.fastq.gz,,1,,,
ENCSR837RXS,https://www.encodeproject.org/files/ENCFF988WWE/@@download/ENCFF988WWE.fastq.gz,,1,,,
ENCSR838ZAU,https://www.encodeproject.org/files/ENCFF806LFR/@@download/ENCFF806LFR.fastq.gz,,1,,,
ENCSR838ZAU,https://www.encodeproject.org/files/ENCFF136DNO/@@download/ENCFF136DNO.fastq.gz,,2,,,
ENCSR838ZAU,https://www.encodeproject.org/files/ENCFF877DLC/@@download/ENCFF877DLC.fastq.gz,,3,,,
ENCSR839VEU,https://www.encodeproject.org/files/ENCFF060GOU/@@download/ENCFF060GOU.fastq.gz,,1,,,
ENCSR839VEU,https://www.encodeproject.org/files/ENCFF468JQT/@@download/ENCFF468JQT.fastq.gz,,1,,,
ENCSR839VEU,https://www.encodeproject.org/files/ENCFF804CBZ/@@download/ENCFF804CBZ.fastq.gz,,1,,,
ENCSR839VEU,https://www.encodeproject.org/files/ENCFF925OBX/@@download/ENCFF925OBX.fastq.gz,,1,,,
ENCSR839VEU,https://www.encodeproject.org/files/ENCFF441OBL/@@download/ENCFF441OBL.fastq.gz,,1,,,
ENCSR839VEU,https://www.encodeproject.org/files/ENCFF562ZFW/@@download/ENCFF562ZFW.fastq.gz,,1,,,
ENCSR839VEU,https://www.encodeproject.org/files/ENCFF827SFI/@@download/ENCFF827SFI.fastq.gz,,1,,,
ENCSR839VEU,https://www.encodeproject.org/files/ENCFF874XOR/@@download/ENCFF874XOR.fastq.gz,,1,,,
ENCSR841CWN,https://www.encodeproject.org/files/ENCFF762YYJ/@@download/ENCFF762YYJ.fastq.gz,,1,,,
ENCSR841CWN,https://www.encodeproject.org/files/ENCFF170GMW/@@download/ENCFF170GMW.fastq.gz,,2,,,
ENCSR843OBM,https://www.encodeproject.org/files/ENCFF317PIV/@@download/ENCFF317PIV.fastq.gz,,1,,,
ENCSR844YME,https://www.encodeproject.org/files/ENCFF202KOP/@@download/ENCFF202KOP.fastq.gz,,1,,,
ENCSR844YME,https://www.encodeproject.org/files/ENCFF339NXD/@@download/ENCFF339NXD.fastq.gz,,1,,,
ENCSR844YME,https://www.encodeproject.org/files/ENCFF904JEL/@@download/ENCFF904JEL.fastq.gz,,1,,,
ENCSR844YME,https://www.encodeproject.org/files/ENCFF923WIL/@@download/ENCFF923WIL.fastq.gz,,1,,,
ENCSR845BPQ,https://www.encodeproject.org/files/ENCFF326PWS/@@download/ENCFF326PWS.fastq.gz,,1,,,
ENCSR845BPQ,https://www.encodeproject.org/files/ENCFF636XDW/@@download/ENCFF636XDW.fastq.gz,,1,,,
ENCSR845BPQ,https://www.encodeproject.org/files/ENCFF754YNP/@@download/ENCFF754YNP.fastq.gz,,1,,,
ENCSR845BPQ,https://www.encodeproject.org/files/ENCFF933UWM/@@download/ENCFF933UWM.fastq.gz,,1,,,
ENCSR845BPQ,https://www.encodeproject.org/files/ENCFF278CBI/@@download/ENCFF278CBI.fastq.gz,,1,,,
ENCSR845BPQ,https://www.encodeproject.org/files/ENCFF798KUL/@@download/ENCFF798KUL.fastq.gz,,1,,,
ENCSR845BPQ,https://www.encodeproject.org/files/ENCFF803TSJ/@@download/ENCFF803TSJ.fastq.gz,,1,,,
ENCSR845BPQ,https://www.encodeproject.org/files/ENCFF910TZT/@@download/ENCFF910TZT.fastq.gz,,1,,,
ENCSR845IKY,https://www.encodeproject.org/files/ENCFF156ZJM/@@download/ENCFF156ZJM.fastq.gz,,1,,,
